offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
1.133165829145728821e+03,6.000000000000000000e+02,4.271709599648795930e+00,0.000000000000000000e+00,1.042526560097786614e+01,0.000000000000000000e+00,9.996619055276517729e-01
1.188442211055275948e+03,6.000000000000000000e+02,4.119798405516199580e+00,0.000000000000000000e+00,1.029234784684132187e+01,0.000000000000000000e+00,9.996933373344557561e-01
1.243718592964823983e+03,6.000000000000000000e+02,3.984694155289789652e+00,0.000000000000000000e+00,1.016427609733749726e+01,0.000000000000000000e+00,9.997212640821308005e-01
1.298994974874372019e+03,6.000000000000000000e+02,3.864254602258347937e+00,0.000000000000000000e+00,1.004081638227923179e+01,0.000000000000000000e+00,9.997461233807409808e-01
1.354271356783919146e+03,6.000000000000000000e+02,3.756631789443830360e+00,0.000000000000000000e+00,9.921749100100091923e+00,0.000000000000000000e+00,9.997682959344968978e-01
1.409547738693467181e+03,6.000000000000000000e+02,3.660231871287845884e+00,0.000000000000000000e+00,9.806867894926373452e+00,0.000000000000000000e+00,9.997881123701266581e-01
1.464824120603015217e+03,6.000000000000000000e+02,3.573679471703611554e+00,0.000000000000000000e+00,9.695978645688756004e+00,0.000000000000000000e+00,9.998058595921589520e-01
1.520100502512562343e+03,6.000000000000000000e+02,3.495786545571639703e+00,0.000000000000000000e+00,9.588898554381813710e+00,0.000000000000000000e+00,9.998217865438978613e-01
1.575376884422110379e+03,6.000000000000000000e+02,3.425525453573552870e+00,0.000000000000000000e+00,9.485455321327922462e+00,0.000000000000000000e+00,9.998361093318774984e-01
1.630653266331658415e+03,6.000000000000000000e+02,3.362005841444861698e+00,0.000000000000000000e+00,9.385486396894624050e+00,0.000000000000000000e+00,9.998490157239667830e-01
1.685929648241205541e+03,6.000000000000000000e+02,3.304454877034217919e+00,0.000000000000000000e+00,9.288838300476172094e+00,0.000000000000000000e+00,9.998606690607220182e-01
1.741206030150753577e+03,6.000000000000000000e+02,3.252200406347688588e+00,0.000000000000000000e+00,9.195365999046348549e+00,0.000000000000000000e+00,9.998712116362464819e-01
1.796482412060301613e+03,6.000000000000000000e+02,3.204656621084010837e+00,0.000000000000000000e+00,9.104932338787445900e+00,0.000000000000000000e+00,9.998807676097342112e-01
1.851758793969848739e+03,6.000000000000000000e+02,3.161311871904865622e+00,0.000000000000000000e+00,9.017407523848326889e+00,0.000000000000000000e+00,9.998894455042913743e-01
1.907035175879396775e+03,6.000000000000000000e+02,3.121718306373114871e+00,0.000000000000000000e+00,8.932668637374970189e+00,0.000000000000000000e+00,9.998973403484368028e-01
1.962311557788944810e+03,6.000000000000000000e+02,3.085483053812499321e+00,0.000000000000000000e+00,8.850599200486481521e+00,0.000000000000000000e+00,9.999045355105988797e-01
2.017587939698491937e+03,6.000000000000000000e+02,3.052260719262353206e+00,0.000000000000000000e+00,8.771088765602836901e+00,0.000000000000000000e+00,9.999111042704214025e-01
2.072864321608039972e+03,6.000000000000000000e+02,3.021746984238640188e+00,0.000000000000000000e+00,8.694032540499797790e+00,0.000000000000000000e+00,9.999171111636312448e-01
2.128140703517588008e+03,6.000000000000000000e+02,2.993673143146416304e+00,0.000000000000000000e+00,8.619331040604528482e+00,0.000000000000000000e+00,9.999226131362450865e-01
2.183417085427135135e+03,6.000000000000000000e+02,2.967801430871729984e+00,0.000000000000000000e+00,8.546889766674922839e+00,0.000000000000000000e+00,9.999276605336433477e-01
2.238693467336683170e+03,6.000000000000000000e+02,2.943921019782874016e+00,0.000000000000000000e+00,8.476618903697975327e+00,0.000000000000000000e+00,9.999322979396129130e-01
