offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-8.391959798994975017e+02,1.000000000000000000e+02,3.083330595539255370e+00,4.375719200660339869e-02,7.937687616003083235e+01,3.125356969467178558e+00,1.002465006462456731e+00
-8.291457286432161027e+02,1.000000000000000000e+02,3.041533156182180786e+00,5.690540061158153723e-02,7.464512947208299920e+01,3.969052901054266780e+00,9.961685936975551714e-01
-8.190954773869345900e+02,1.000000000000000000e+02,3.159494670492393631e+00,6.121353598962871873e-02,8.095200975928409548e+01,4.168136183671365735e+00,1.002378094906054562e+00
-8.090452261306531909e+02,1.000000000000000000e+02,3.282805265617697366e+00,6.001760785364807643e-02,8.724935987301731188e+01,3.988495204819409334e+00,1.007198503798907518e+00
-7.989949748743717919e+02,1.000000000000000000e+02,3.246133640788555486e+00,6.462866643183166893e-02,8.279842922114123382e+01,4.190477296676360375e+00,9.956339175735033908e-01
-7.889447236180903928e+02,1.000000000000000000e+02,3.389711575408479671e+00,5.318214393741962920e-02,8.989005404717336489e+01,3.363418415530198047e+00,1.010352831937062934e+00
-7.788944723618089938e+02,1.000000000000000000e+02,3.426006548615072145e+00,5.571252845179399532e-02,8.993848686597347353e+01,3.435661257156499726e+00,9.980897817245548698e-01
-7.688442211055275948e+02,1.000000000000000000e+02,3.488737803092792245e+00,5.483879529956493110e-02,9.149122065099857082e+01,3.296477539693684289e+00,9.978405079915726450e-01
-7.587939698492461957e+02,1.000000000000000000e+02,3.629762407884254749e+00,4.930543043340972209e-02,9.746631366206695191e+01,2.888155760758843726e+00,1.003330611738879385e+00
-7.487437185929647967e+02,1.000000000000000000e+02,3.685971748580397556e+00,6.370857805039449595e-02,9.820444044945509177e+01,3.635320762835645869e+00,9.923088317359970434e-01
-7.386934673366833977e+02,1.000000000000000000e+02,3.810501734308915811e+00,6.248139300512441791e-02,1.026037947740840366e+02,3.471891310551986631e+00,9.935185049811370295e-01
-7.286432160804019986e+02,1.000000000000000000e+02,4.030623331731069570e+00,5.887561294029174108e-02,1.118406673953802937e+02,3.184705167925351965e+00,9.927883892398967625e-01
-7.185929648241205996e+02,1.000000000000000000e+02,4.130850621835310044e+00,6.676552662378701375e-02,1.141628305362573030e+02,3.514376076685200800e+00,9.900178962829423446e-01
-7.085427135678392006e+02,1.000000000000000000e+02,4.350352845861623408e+00,5.180917425519929176e-02,1.223457694479043596e+02,2.652799536538013925e+00,9.980572578339005352e-01
-6.984924623115578015e+02,1.000000000000000000e+02,4.488237053520943043e+00,6.445386000456695963e-02,1.258872626111536448e+02,3.209104321225844103e+00,9.901210485179192666e-01
-6.884422110552764025e+02,1.000000000000000000e+02,4.794819574366941062e+00,6.371815062638699900e-02,1.372560417437392175e+02,3.083656963046926158e+00,1.001598264619097733e+00
-6.783919597989950034e+02,1.000000000000000000e+02,5.014811134551859340e+00,6.616593354367128477e-02,1.437611380636890885e+02,3.111225752319482840e+00,1.012692232870893827e+00
-6.683417085427136044e+02,1.000000000000000000e+02,5.107064932356969678e+00,7.396506183852721850e-02,1.438936399897100955e+02,3.377841173203663505e+00,9.934987664547249020e-01
-6.582914572864322054e+02,1.000000000000000000e+02,5.403983605135386448e+00,7.666099872910253632e-02,1.529148107249767463e+02,3.398747307635768600e+00,1.005159223414278102e+00
-6.482412060301508063e+02,1.000000000000000000e+02,5.688199168462739763e+00,8.827458766196148721e-02,1.606724732079781006e+02,3.797719837233187956e+00,1.001207873758635403e+00
-6.381909547738692936e+02,1.000000000000000000e+02,5.772133934836383595e+00,8.354634830232281206e-02,1.594065073975671680e+02,3.486286308828987046e+00,9.876518506555339583e-01
-6.281407035175878946e+02,1.000000000000000000e+02,6.304822723725773237e+00,7.717657921791158671e-02,1.761562281382739172e+02,3.122261426266896844e+00,9.994853429848513660e-01
-6.180904522613064955e+02,1.000000000000000000e+02,6.690086796075144449e+00,8.438092634840663187e-02,1.858681962827569123e+02,3.308034457130567318e+00,1.002502903796266498e+00
-6.080402010050250965e+02,1.000000000000000000e+02,6.979200776398352346e+00,9.397705670150013901e-02,1.910666696970020269e+02,3.568429942150511458e+00,9.991653622566983861e-01
-5.979899497487436975e+02,1.000000000000000000e+02,7.478982374865449145e+00,9.610962143690060522e-02,2.034029979564658674e+02,3.532912604108926491e+00,1.000274260424483197e+00
-5.879396984924622984e+02,1.000000000000000000e+02,7.965130722735315416e+00,9.691554028639803864e-02,2.141636470822306251e+02,3.447024959191230753e+00,9.984074467254097085e-01
-5.778894472361807857e+02,1.000000000000000000e+02,8.339603131848884132e+00,9.636613338385194294e-02,2.200545886592382487e+02,3.314573032203178116e+00,9.993397461648449998e-01
-5.678391959798993867e+02,1.000000000000000000e+02,8.794056159885798252e+00,1.490652311108236761e-01,2.278625218692913563e+02,4.955544703988040034e+00,9.917781033654499145e-01
-5.577889447236179876e+02,1.000000000000000000e+02,9.592683397957614488e+00,1.276971025668605930e-01,2.458227082615613028e+02,4.100717987711902879e+00,1.011605780264153376e+00
-5.477386934673365886e+02,1.000000000000000000e+02,9.905795066255588921e+00,1.519890513280164335e-01,2.470936215912994101e+02,4.711929251899118931e+00,9.866079647489487403e-01
-5.376884422110551895e+02,1.000000000000000000e+02,1.070048913535775625e+01,1.384278608130313781e-01,2.622393394439634449e+02,4.140499976285862083e+00,1.011380985070873484e+00
-5.276381909547737905e+02,1.000000000000000000e+02,1.182383772607434480e+01,1.496029623713895085e-01,2.853215042748221890e+02,4.314580261289520102e+00,1.008389352448709086e+00
-5.175879396984923915e+02,1.000000000000000000e+02,1.218801034595614574e+01,1.705959062950534177e-01,2.851220316086735238e+02,4.740813754036830474e+00,1.003344648944679784e+00
-5.075376884422109924e+02,1.000000000000000000e+02,1.270692084859742721e+01,1.818865465891618405e-01,2.885113186581029936e+02,4.867184043511055158e+00,9.925834817066140348e-01
-4.974874371859295934e+02,1.000000000000000000e+02,1.363117607741259540e+01,1.969683470677696391e-01,3.014955146918941296e+02,5.071811834886789327e+00,1.007686725179046894e+00
-4.874371859296481944e+02,1.000000000000000000e+02,1.392332980203230619e+01,1.987051788515134254e-01,2.972156964274255415e+02,4.919841078990120131e+00,9.737875119570831295e-01
-4.773869346733667953e+02,1.000000000000000000e+02,1.460268783061888875e+01,2.395362238867553284e-01,3.018157826295771429e+02,5.698525695309109018e+00,9.906271515237453640e-01
-4.673366834170853963e+02,1.000000000000000000e+02,1.606137995517242700e+01,2.213634646766363956e-01,3.231669460577613791e+02,5.056020685424161165e+00,1.009312644249630520e+00
-4.572864321608039972e+02,1.000000000000000000e+02,1.672279376764764081e+01,2.683571728376250021e-01,3.245924313775314545e+02,5.879997657341481165e+00,1.001732172877888738e+00
-4.472361809045225982e+02,1.000000000000000000e+02,1.736339761011730332e+01,2.983129761945034764e-01,3.246623861956053929e+02,6.265175137343620193e+00,1.005801120329082421e+00
-4.371859296482411992e+02,1.000000000000000000e+02,1.799497619632148471e+01,2.717772045125557701e-01,3.237094147962490638e+02,5.466296688756727917e+00,1.017760835030125044e+00
-4.271356783919598001e+02,1.000000000000000000e+02,1.821378862428278467e+01,3.093763524651080843e-01,3.140260731889229078e+02,5.953789742431033538e+00,9.914776374649328927e-01
-4.170854271356782874e+02,1.000000000000000000e+02,1.907327363922134111e+01,2.876132148220402751e-01,3.160803747240316284e+02,5.290939991693922373e+00,1.017214415510106607e+00
-4.070351758793968884e+02,1.000000000000000000e+02,1.945006694675194225e+01,3.168727794944818932e-01,3.085586481382355259e+02,5.566746030834837100e+00,1.007795431218194482e+00
-3.969849246231154893e+02,1.000000000000000000e+02,2.019502246841471660e+01,3.332219283375383312e-01,3.069431733367670176e+02,5.584700564620904473e+00,1.010640526673853845e+00
-3.869346733668340903e+02,1.000000000000000000e+02,2.027167926012692334e+01,3.850472868167693075e-01,2.938324134165686701e+02,6.149915253627264988e+00,1.002693727677128166e+00
-3.768844221105526913e+02,1.000000000000000000e+02,2.048346823772104841e+01,3.430513195888684197e-01,2.830261031135597705e+02,5.215816332309215042e+00,9.978233556232845025e-01
-3.668341708542712922e+02,1.000000000000000000e+02,2.057788236798583625e+01,3.546687701051645103e-01,2.705754459118268755e+02,5.127350964722525717e+00,9.975647784856669364e-01
-3.567839195979898932e+02,1.000000000000000000e+02,2.053032462665677471e+01,3.459621856907923454e-01,2.564116570247697950e+02,4.749879708145485324e+00,9.933725917236183589e-01
-3.467336683417084942e+02,1.000000000000000000e+02,2.122473286111244306e+01,3.339381037031932675e-01,2.523526163785900565e+02,4.348683468039706845e+00,1.009562965396912038e+00
