offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
-4.271356783919598001e+02,1.000000000000000000e+02,1.843854578956356605e+01,0.000000000000000000e+00,3.183514099333901868e+02,0.000000000000000000e+00,1.004617610895060187e+00
-4.170854271356782874e+02,1.000000000000000000e+02,1.894169428051806037e+01,0.000000000000000000e+00,3.136598375054084045e+02,0.000000000000000000e+00,1.004452746003470232e+00
-4.070351758793968884e+02,1.000000000000000000e+02,1.938643008042705063e+01,0.000000000000000000e+00,3.074406907245567027e+02,0.000000000000000000e+00,1.004179103894060621e+00
-3.969849246231154893e+02,1.000000000000000000e+02,1.977442711562072475e+01,0.000000000000000000e+00,2.998941201248600805e+02,0.000000000000000000e+00,1.003808191078433776e+00
-3.869346733668340903e+02,1.000000000000000000e+02,2.010975600125714280e+01,0.000000000000000000e+00,2.912462003623934379e+02,0.000000000000000000e+00,1.003354950459676376e+00
-3.768844221105526913e+02,1.000000000000000000e+02,2.039846365211545276e+01,0.000000000000000000e+00,2.817336775183042050e+02,0.000000000000000000e+00,1.002836163334573039e+00
-3.668341708542712922e+02,1.000000000000000000e+02,2.064808158697737284e+01,0.000000000000000000e+00,2.715902971295201951e+02,0.000000000000000000e+00,1.002268956503136410e+00
-3.567839195979898932e+02,1.000000000000000000e+02,2.086713027214513971e+01,0.000000000000000000e+00,2.610358222291249604e+02,0.000000000000000000e+00,1.001669581491838823e+00
-3.467336683417084942e+02,1.000000000000000000e+02,2.106467232709855608e+01,0.000000000000000000e+00,2.502682402908272650e+02,0.000000000000000000e+00,1.001052547727399045e+00
-3.366834170854270951e+02,1.000000000000000000e+02,2.124994832726730110e+01,0.000000000000000000e+00,2.394591300173833304e+02,0.000000000000000000e+00,1.000430115926470354e+00
-3.266331658291456961e+02,1.000000000000000000e+02,2.143211041042149390e+01,0.000000000000000000e+00,2.287517904286805788e+02,0.000000000000000000e+00,9.998121066543670388e-01
-3.165829145728642970e+02,1.000000000000000000e+02,2.162005408161017428e+01,0.000000000000000000e+00,2.182615395236716438e+02,0.000000000000000000e+00,9.992059528959144066e-01
-3.065326633165828980e+02,1.000000000000000000e+02,2.182233881212265203e+01,0.000000000000000000e+00,2.080775412562740030e+02,0.000000000000000000e+00,9.986169205213023536e-01
-2.964824120603014990e+02,1.000000000000000000e+02,2.204718299638045664e+01,0.000000000000000000e+00,1.982655714471780186e+02,0.000000000000000000e+00,9.980484282441248745e-01
-2.864321608040199862e+02,1.000000000000000000e+02,2.230251750051194293e+01,0.000000000000000000e+00,1.888712388943233123e+02,0.000000000000000000e+00,9.975024101434886159e-01
-2.763819095477385872e+02,1.000000000000000000e+02,2.259608313557764347e+01,0.000000000000000000e+00,1.799233008450352997e+02,0.000000000000000000e+00,9.969796721862037581e-01
-2.663316582914571882e+02,1.000000000000000000e+02,2.293555972852983516e+01,0.000000000000000000e+00,1.714368280738752901e+02,0.000000000000000000e+00,9.964801948622821204e-01
-2.562814070351757891e+02,1.000000000000000000e+02,2.332871725580981348e+01,0.000000000000000000e+00,1.634160725810826023e+02,0.000000000000000000e+00,9.960033326077137872e-01
-2.462311557788943901e+02,1.000000000000000000e+02,2.378358238029787586e+01,0.000000000000000000e+00,1.558569676359610412e+02,0.000000000000000000e+00,9.955478799051622474e-01
-2.361809045226129911e+02,1.000000000000000000e+02,2.430861649248173251e+01,0.000000000000000000e+00,1.487492463550915431e+02,0.000000000000000000e+00,9.951120431523368115e-01
-2.261306532663315920e+02,1.000000000000000000e+02,2.491290341463139058e+01,0.000000000000000000e+00,1.420782007925474204e+02,0.000000000000000000e+00,9.946934604591830542e-01
-2.160804020100501930e+02,1.000000000000000000e+02,2.560634492072590263e+01,0.000000000000000000e+00,1.358261165386703340e+02,0.000000000000000000e+00,9.942894363073208064e-01
-2.060301507537687939e+02,1.000000000000000000e+02,2.639985912710080740e+01,0.000000000000000000e+00,1.299734133117335944e+02,0.000000000000000000e+00,9.938974011714533097e-01
-1.959798994974873949e+02,1.000000000000000000e+02,2.730557187715837131e+01,0.000000000000000000e+00,1.244995185581963710e+02,0.000000000000000000e+00,9.935153974338534200e-01
-1.859296482412059959e+02,1.000000000000000000e+02,2.833698585841926487e+01,0.000000000000000000e+00,1.193835090274704100e+02,0.000000000000000000e+00,9.931423836682855555e-01
-1.758793969849245968e+02,1.000000000000000000e+02,2.950910311673857578e+01,0.000000000000000000e+00,1.146045585799964357e+02,0.000000000000000000e+00,9.927783211339396008e-01
-1.658291457286431978e+02,1.000000000000000000e+02,3.083846436110875189e+01,0.000000000000000000e+00,1.101422387335928761e+02,0.000000000000000000e+00,9.924241941009299683e-01
-1.557788944723616851e+02,1.000000000000000000e+02,3.234303843328255823e+01,0.000000000000000000e+00,1.059766838826007103e+02,0.000000000000000000e+00,9.920820372015966004e-01
-1.457286432160802860e+02,1.000000000000000000e+02,3.404186007364641142e+01,0.000000000000000000e+00,1.020886374831476644e+02,0.000000000000000000e+00,9.917550217990632744e-01
-1.356783919597988870e+02,1.000000000000000000e+02,3.595425499094886845e+01,0.000000000000000000e+00,9.845937326675422696e+01,0.000000000000000000e+00,9.914475526391101079e-01
-1.256281407035174880e+02,1.000000000000000000e+02,3.809841276838970003e+01,0.000000000000000000e+00,9.507047908046141060e+01,0.000000000000000000e+00,9.911652968839677058e-01
-1.155778894472360889e+02,1.000000000000000000e+02,4.048896661421808574e+01,0.000000000000000000e+00,9.190348478022734469e+01,0.000000000000000000e+00,9.909150384643024001e-01
-1.055276381909546899e+02,1.000000000000000000e+02,4.313312794128245287e+01,0.000000000000000000e+00,8.893931824482412196e+01,0.000000000000000000e+00,9.907042168772695057e-01
-9.547738693467329085e+01,1.000000000000000000e+02,4.602484968583613778e+01,0.000000000000000000e+00,8.615760071885758009e+01,0.000000000000000000e+00,9.905399927843607788e-01
-8.542713567839189182e+01,1.000000000000000000e+02,4.913656502471762622e+01,0.000000000000000000e+00,8.353586628514884183e+01,0.000000000000000000e+00,9.904277254855702317e-01
-7.537688442211049278e+01,1.000000000000000000e+02,5.240847802418119983e+01,0.000000000000000000e+00,8.104893547586361535e+01,0.000000000000000000e+00,9.903689205017728314e-01
-6.532663316582909374e+01,1.000000000000000000e+02,5.573647316894531656e+01,0.000000000000000000e+00,7.866888387966409368e+01,0.000000000000000000e+00,9.903590738307060937e-01
-5.527638190954769470e+01,1.000000000000000000e+02,5.896169391760695788e+01,0.000000000000000000e+00,7.636621643984231866e+01,0.000000000000000000e+00,9.903863314349010682e-01
-4.522613065326629567e+01,1.000000000000000000e+02,6.186738809169224851e+01,0.000000000000000000e+00,7.411268097678875222e+01,0.000000000000000000e+00,9.904319983542714256e-01
-3.517587939698478294e+01,1.000000000000000000e+02,6.419035402846549232e+01,0.000000000000000000e+00,7.188543078762508287e+01,0.000000000000000000e+00,9.904736467486329188e-01
-2.512562814070338391e+01,1.000000000000000000e+02,6.565252971009238081e+01,0.000000000000000000e+00,6.967089602092364942e+01,0.000000000000000000e+00,9.904896210071734153e-01
-1.507537688442198487e+01,1.000000000000000000e+02,6.601154251557863972e+01,0.000000000000000000e+00,6.746631356338097874e+01,0.000000000000000000e+00,9.904631745570202650e-01
-5.025125628140585832e+00,1.000000000000000000e+02,6.511897639192228837e+01,0.000000000000000000e+00,6.527836372151477917e+01,0.000000000000000000e+00,9.903854287061987227e-01
5.025125628140813205e+00,1.000000000000000000e+02,6.296699173668417160e+01,0.000000000000000000e+00,6.312094489881817339e+01,0.000000000000000000e+00,9.902589288700736070e-01
1.507537688442221224e+01,1.000000000000000000e+02,5.970280417248811489e+01,0.000000000000000000e+00,6.101419842402823690e+01,0.000000000000000000e+00,9.901028884027512911e-01
2.512562814070361128e+01,1.000000000000000000e+02,5.559997255798967331e+01,0.000000000000000000e+00,5.898372376111522897e+01,0.000000000000000000e+00,9.899560360301179474e-01
3.517587939698501032e+01,1.000000000000000000e+02,5.099480778244610235e+01,0.000000000000000000e+00,5.705714353492676594e+01,0.000000000000000000e+00,9.898704072229789208e-01
4.522613065326640935e+01,1.000000000000000000e+02,4.621427960497349829e+01,0.000000000000000000e+00,5.525788115039625126e+01,0.000000000000000000e+00,9.898953652576950590e-01
5.527638190954780839e+01,1.000000000000000000e+02,4.152334912169075665e+01,0.000000000000000000e+00,5.359962306357251549e+01,0.000000000000000000e+00,9.900609530702909611e-01
6.532663316582920743e+01,1.000000000000000000e+02,3.710375839054943725e+01,0.000000000000000000e+00,5.208452950239728096e+01,0.000000000000000000e+00,9.903702465426095225e-01
7.537688442211060647e+01,1.000000000000000000e+02,3.305871278708888639e+01,0.000000000000000000e+00,5.070526306888734780e+01,0.000000000000000000e+00,9.908031289143136577e-01
8.542713567839200550e+01,1.000000000000000000e+02,2.943053823792059731e+01,0.000000000000000000e+00,4.944878411746672242e+01,0.000000000000000000e+00,9.913264650210331652e-01
9.547738693467340454e+01,1.000000000000000000e+02,2.622059784127342752e+01,0.000000000000000000e+00,4.829992871852329017e+01,0.000000000000000000e+00,9.919043635345159426e-01
1.055276381909548036e+02,1.000000000000000000e+02,2.340597762315847774e+01,0.000000000000000000e+00,4.724385073700130278e+01,0.000000000000000000e+00,9.925050475312129361e-01
1.155778894472362026e+02,1.000000000000000000e+02,2.095145740221743225e+01,0.000000000000000000e+00,4.626728519892211722e+01,0.000000000000000000e+00,9.931038511504821642e-01
1.256281407035176017e+02,1.000000000000000000e+02,1.881725734857715082e+01,0.000000000000000000e+00,4.535897559523940714e+01,0.000000000000000000e+00,9.936834942541825644e-01
